Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
191	http://10.40.1.135/index2.html	2025-12-07 08:59:47.044630	2025-12-07 08:59:47.062939	18.28	200	4336.15	11232.53
192	http://10.40.1.135/index37.html	2025-12-07 08:59:48.044961	2025-12-07 08:59:48.065036	20.05	200	6537.33	11608.74
193	http://10.40.1.135/index38.html	2025-12-07 08:59:49.046052	2025-12-07 08:59:49.089313	43.24	200	2753.35	8951.1
194	http://10.40.1.135/index17.html	2025-12-07 08:59:50.046717	2025-12-07 08:59:50.063152	16.41	200	4156.75	11093.48
195	http://10.40.1.135/index6.html	2025-12-07 08:59:51.047784	2025-12-07 08:59:51.065522	17.72	200	2261.11	10799.75
196	http://10.40.1.135/index6.html	2025-12-07 08:59:52.048759	2025-12-07 08:59:52.070941	22.16	200	2261.11	10236.08
197	http://10.40.1.135/index22.html	2025-12-07 08:59:53.049891	2025-12-07 08:59:53.092519	42.58	200	5607.98	10203.33
198	http://10.40.1.135/index37.html	2025-12-07 08:59:54.050891	2025-12-07 08:59:54.066723	15.81	200	6537.33	11529.94
199	http://10.40.1.135/index36.html	2025-12-07 08:59:55.052084	2025-12-07 08:59:55.069978	17.81	200	2759.78	10624.72
200	http://10.40.1.135/index26.html	2025-12-07 08:59:56.052808	2025-12-07 08:59:56.072370	19.54	200	4588.25	11248.55
201	http://10.40.1.135/index17.html	2025-12-07 08:59:57.053831	2025-12-07 08:59:57.071606	17.76	200	4156.75	11226.06
202	http://10.40.1.135/index1.html	2025-12-07 08:59:58.055141	2025-12-07 08:59:58.074806	19.56	200	3280.87	10843.23
203	http://10.40.1.135/index2.html	2025-12-07 08:59:59.055826	2025-12-07 08:59:59.073377	17.52	200	4336.15	11076.08
204	http://10.40.1.135/index38.html	2025-12-07 09:00:00.056796	2025-12-07 09:00:00.069331	12.51	200	2753.35	10596.35
205	http://10.40.1.135/index15.html	2025-12-07 09:00:01.058125	2025-12-07 09:00:01.074956	16.81	200	7720.04	11479.17
206	http://10.40.1.135/index1.html	2025-12-07 09:00:02.059996	2025-12-07 09:00:02.077924	17.91	200	3280.87	11454.02
207	http://10.40.1.135/index2.html	2025-12-07 09:00:03.061348	2025-12-07 09:00:03.081861	20.49	200	4336.15	11068.26
208	http://10.40.1.135/index18.html	2025-12-07 09:00:04.061820	2025-12-07 09:00:04.081907	20.05	200	6370.79	11374.34
209	http://10.40.1.135/index1.html	2025-12-07 09:00:05.064177	2025-12-07 09:00:05.085169	20.97	200	3280.87	11178.26
210	http://10.40.1.135/index2.html	2025-12-07 09:00:06.065627	2025-12-07 09:00:06.086475	20.82	200	4336.15	10937.23
211	http://10.40.1.135/index13.html	2025-12-07 09:00:07.067763	2025-12-07 09:00:07.084393	16.61	200	4702.43	11240.0
212	http://10.40.1.135/index20.html	2025-12-07 09:00:08.069217	2025-12-07 09:00:08.089079	19.84	200	2759.79	10784.45
