Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
100	http://10.40.1.135/index2.html	2025-12-07 00:04:47.562765	2025-12-07 00:04:47.583248	20.46	200	4336.15	10047.7
101	http://10.40.1.135/index1.html	2025-12-07 00:04:48.564478	2025-12-07 00:04:48.601384	36.89	200	3280.87	9200.91
102	http://10.40.1.135/index17.html	2025-12-07 00:04:49.566058	2025-12-07 00:04:49.583871	17.79	200	4156.75	10471.91
103	http://10.40.1.135/index5.html	2025-12-07 00:04:50.566955	2025-12-07 00:04:50.586185	19.2	200	5061.6	10818.2
104	http://10.40.1.135/index11.html	2025-12-07 00:04:51.567975	2025-12-07 00:04:51.586739	18.73	200	7659.31	9992.65
105	http://10.40.1.135/index39.html	2025-12-07 00:04:52.568953	2025-12-07 00:04:52.586752	17.77	200	7720.03	10746.93
106	http://10.40.1.135/index4.html	2025-12-07 00:04:53.569758	2025-12-07 00:04:53.590225	19.92	200	5061.61	10077.44
107	http://10.40.1.135/index8.html	2025-12-07 00:04:54.570893	2025-12-07 00:04:54.588094	17.06	200	6086.97	10881.01
108	http://10.40.1.135/index24.html	2025-12-07 00:04:55.571757	2025-12-07 00:04:55.612756	40.97	200	4648.98	2254.51
110	http://10.40.1.135/index1.html	2025-12-07 00:04:57.573751	2025-12-07 00:04:57.624977	51.2	200	3280.87	4617.55
109	http://10.40.1.135/index4.html	2025-12-07 00:04:56.572752	2025-12-07 00:04:57.620813	1048.04	200	5061.61	6701.01
111	http://10.40.1.135/index5.html	2025-12-07 00:04:58.575295	2025-12-07 00:04:58.592488	17.17	200	5061.6	10162.67
112	http://10.40.1.135/index2.html	2025-12-07 00:04:59.576855	2025-12-07 00:04:59.595854	18.97	200	4336.15	8185.26
113	http://10.40.1.135/index41.html	2025-12-07 00:05:00.577959	2025-12-07 00:05:00.620371	42.39	200	3220.16	8928.66
114	http://10.40.1.135/index29.html	2025-12-07 00:05:01.579026	2025-12-07 00:05:01.591807	12.76	200	5913.51	11032.68
115	http://10.40.1.135/index17.html	2025-12-07 00:05:02.580469	2025-12-07 00:05:02.600931	20.44	200	4156.75	10939.6
116	http://10.40.1.135/index35.html	2025-12-07 00:05:03.581703	2025-12-07 00:05:03.624104	42.38	200	2261.12	7446.66
117	http://10.40.1.135/index28.html	2025-12-07 00:05:04.582855	2025-12-07 00:05:04.599309	16.43	200	924.91	7695.84
118	http://10.40.1.135/index3.html	2025-12-07 00:05:05.583836	2025-12-07 00:05:05.597752	13.89	200	8540.05	10830.63
119	http://10.40.1.135/index37.html	2025-12-07 00:05:06.585148	2025-12-07 00:05:06.600114	14.95	200	6537.33	10713.5
