URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index1.html	2025-12-10 18:15:46.730590	2025-12-10 18:15:46.763143	63.32	200	3280.87	100.0	(982.4,200.0)
http://10.40.1.135/index36.html	2025-12-10 18:15:47.231406	2025-12-10 18:15:47.253234	52.95	200	2759.78	100.0	(990.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:47.732673	2025-12-10 18:15:47.753531	52.34	200	3280.87	100.0	(997.5,200.0)
http://10.40.1.135/index38.html	2025-12-10 18:15:48.233276	2025-12-10 18:15:48.250164	43.65	200	2753.35	100.0	(-100.0,200.0)
HO::cell_B->cell_A	2025-12-10 18:15:48.733812	UE_Pos:(-92.5,200.0)				
http://10.40.1.135/index1.html	2025-12-10 18:15:48.834363	2025-12-10 18:15:48.844589	21.22	200	3280.87	2796.51	(-92.5,200.0)
http://10.40.1.135/index8.html	2025-12-10 18:15:49.234975	2025-12-10 18:15:49.267586	43.46	200	6086.97	2826.99	(-85.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:49.736735	2025-12-10 18:15:49.776599	50.24	200	3280.87	2855.3	(-77.4,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:15:50.236883	2025-12-10 18:15:50.251778	25.47	200	5061.6	2881.23	(-69.9,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:15:50.738209	2025-12-10 18:15:50.756264	28.51	200	5061.6	2904.84	(-62.4,200.0)
http://10.40.1.135/index13.html	2025-12-10 18:15:51.238689	2025-12-10 18:15:51.261563	33.23	200	4702.43	2925.98	(-54.9,200.0)
http://10.40.1.135/index28.html	2025-12-10 18:15:51.740918	2025-12-10 18:15:51.761720	31.06	200	924.91	2944.64	(-47.4,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:52.242433	2025-12-10 18:15:52.260261	27.96	200	4336.15	2960.67	(-39.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:52.743342	2025-12-10 18:15:52.764003	30.58	200	3280.87	2974.01	(-32.3,200.0)
